reviews,titles
살인으로 타인의 가정을 파괴하는 킬러의 가정은 어떻게 보호 되는가  내 가족의 소중함을 알아갈때 비로소 타인의 가족을 향한 배려는 시작된다  이런 시선과 가치관의 변화가 뤽베송 특유의 유머와 함께 전개되지만 뜬금없는 줄거리  실소를 부르는 유머         지만 오랜만에 만난 캐빈 코스트너를 살리기엔 꽤 역부족 ,쓰리데이즈 투 킬
뤽 베송은 적어도 대본 작업에서는 빠져야 ,쓰리데이즈 투 킬
장르를 가족으로 바꾸어야 할 정도다,쓰리데이즈 투 킬
액션영화도 아니고 가족영화도 아니고   킬러란 놈이 결정적인 순간마다 픽픽 쓰러지고   이렇게 어정쩡한 영화는 처음 봤다 ,쓰리데이즈 투 킬
맥지다움  ,쓰리데이즈 투 킬
 ,쓰리데이즈 투 킬
케빈 코스트너 여전한 그 명배우의 연륜과 카리스마 연기에 걸맞는 휴머니티에 스펙타클한 시나리오와 연출력에 기립 박수를 보낸다  근래에 보기 드문 액션 수작에 찬사를   ,쓰리데이즈 투 킬
뻔한 헤피엔딩 하지만 그래두 코믹한 액션,쓰리데이즈 투 킬
재미있었다                       ,쓰리데이즈 투 킬
액션 코믹 가족적인 분위기가 잘 버무려졌다고 생각함,쓰리데이즈 투 킬
재밌는데   ,쓰리데이즈 투 킬
재료들의 맛이 각자 따로 노는 요리같음  액션 코믹 드라마 다 섞었는데 이게 합쳐지지를 못함  감독이 정신분열인건지   평점    케빈 노장투혼에     마이 늙으셨네  ,쓰리데이즈 투 킬
참신하다  잔인하고도 코믹한 액션 드라마 ,쓰리데이즈 투 킬
액션도 스릴도 재미도 없다  모든 게 딸과 가족 우선으로 돌면서 패밀리 무비가 어울릴 분위기가 주를 이루고      킬러로서 임무 수행이 널럴하게 이루어진다  엠버 허드는 섹시하게 나오지만 영화가 끝나면 나와서 뭐했나 하는 의문만 남긴다  캐빈 코스트너는 늑대와 함께 춤을을 넘길 수 있는 작품이 없다  ,쓰리데이즈 투 킬
가족스토리는 토핑하는 정도로 끝내고 메인요리에 좀 더 집중했으면 좋았을 뻔 ,쓰리데이즈 투 킬
장르가 액션 스릴러데    내용은 코믹이다 엠버 허드때문에  점준다    ,쓰리데이즈 투 킬
   요원 의 진짜 아빠 되는법 이라는 부제를 달아주면 되겠네요 ,쓰리데이즈 투 킬
난 잼있게 봤음 은근 웃기고 그게 상황에 잘녹아서 더웃김 총이 중심이지만 가족이 더 중심이고 균형이 탁월함 시나리오 정말 잘쓴듯 무조건적인    같은게 아니니까 착각금물,쓰리데이즈 투 킬
보다가 짜증이 나서 진짜    말 그대로    리모컨을 패대기 친 영화,쓰리데이즈 투 킬
액션도 이야기도 캐릭터도 모든 게 다 어중간한 느낌이지만 그렇다고 지루하지도 않다  시간 때우기 용으론 괜찮은 작품,쓰리데이즈 투 킬
 별로 권하고 싶지 않다  ,쓰리데이즈 투 킬
주인공인척 조연인 엠버허드는 왜 나온건지  뻔하디 뻔한 스토리지만 코스트너의 노장 투혼이 안타까워 끝까지 봐야만 하는 영화  액션도 재미도 그냥저냥  찾아보기 보단 어쩌다 보게 되면 괜찮을 작품 ,쓰리데이즈 투 킬
한물간듯한 케빈 코스트너의 전형적인 액션라인과 부성애   섹시하지만 꼭 필요한 인물인가 싶은 엠버 허드 ,쓰리데이즈 투 킬
뭐지,쓰리데이즈 투 킬
아이디어는 좋았지만  구성은  급  케빈코스트너도 이제 완전 하향세인 모양  주연이 아니더라도 좋은 영화를 선택했으면 좋겠다 ,쓰리데이즈 투 킬
 깨알같은 재미  잔잔하고 푸근한 가족영화   약간의 액션  엠버 허드   점 ,쓰리데이즈 투 킬
액션 영화를 위장한 가족 영화,쓰리데이즈 투 킬
살다살다 이렇게 어정쩡한 영화는 처음이네   ,쓰리데이즈 투 킬
헐리웃 뿐만 아니라 전 세계 누구던 장래가 촉망되거나 잘 나가거나 한 때 이름을 날려서 유명한 배우들은 절대 뤽베송이 관여한 영화에 출연하면 안된다  출연한 순간부터 일류로 오르지 못하는 개    류 배우로 평생 낙인 찍힘,쓰리데이즈 투 킬
누가 이걸 액션이라고   콱  고마   해라  ,쓰리데이즈 투 킬
나름 괜찮게 봤음   ,쓰리데이즈 투 킬
쓰레기 ,쓰리데이즈 투 킬
잘생긴 케빈을 보는 즐거움만      ,쓰리데이즈 투 킬
평점이 왜케 높죠 이해불가,쓰리데이즈 투 킬
  무슨 코미딘 줄 알았네  킬링타임이 아니라 시간낭비임,쓰리데이즈 투 킬
보디가드 생각나는 장면도 있고  노웨이아웃부터 언터처블  늑대와 춤을까지 코스트너 전성기를 아련하게 떠올리게 만드는군,쓰리데이즈 투 킬
이정도면 킬링타임용으론 재밋는거지  멀바래  평점 너무 낮아서   점준다  ,쓰리데이즈 투 킬
폭력과 살인은 가볍고 캐쥬얼하게  가족은 따듯한 감동으로  가장 무서운것은 사이코패스와 다름없는 가족이기주의  혹은 일관성 없는 진행 ,쓰리데이즈 투 킬
도대체 왜 만들었는지     ,쓰리데이즈 투 킬
음    몇몇 액션 장면이 볼만하긴 하지만 전체적으로  맥지 영화치고  맹탕  실망임,쓰리데이즈 투 킬
영상 연결이 매우 매끄럽지 못하다  그리고 느닷없는 전개들로 하여금 관객들을 집중시키지 못한다 시간 아깝다 ,쓰리데이즈 투 킬
역시 맥지   ,쓰리데이즈 투 킬
그냥 저냥   ,쓰리데이즈 투 킬
핵폭탄을 거래하는 테러리스트와 상대하는 케빈 요원이 공익인줄 알았슴 집에서 왔다갔다  ,쓰리데이즈 투 킬
목적도 없고 방향도 없다  쓸데없는 등장인물들  조금도 강력하지 못한 캐릭터들 ,쓰리데이즈 투 킬
스토리가 좋은 것도 아니고  액션이 좋은 것도 아니고  드라마가 훌륭한 것도 아닌데  이상하게 보고나서 나쁘진 않았어요   ,쓰리데이즈 투 킬
오랫만에 케빈할아버지봐서 좋았어요 ,쓰리데이즈 투 킬
걍 저냥 볼만한고  엠버허드의 역할이 뭔지는 당최 모르겠다는   근데 이쁘네  ,쓰리데이즈 투 킬
돌아온 케빈  ,쓰리데이즈 투 킬
나이를 먹어도 명성은 여전하다  뭔가 감정적인 여운과 가족에 대한 사랑  삶과 죽음 등등 엠버허드의 섹시한 모습 전개되는 이야기 속에 코미디적인 요소도 참 많은 괜찬은 영화다 ,쓰리데이즈 투 킬
다양한 영화에 대한 영리한 패러디와 독특한 웃음코드 그리고 멋진 캐빈 코스트너의 재발견  그래 그는 바디가드였었지  너무 많은 것을 보여주려다 액션의 밀도가 조금 떨어지는 감이있지만 더 많은 장점들이 이런 단점을 상쇄시킨다 리암 니슨 혼자 다 해먹던 중장년 액션가이역에 우리의 영원한 바디가드가 돌아왔다 ,쓰리데이즈 투 킬
액션영화로 알고 봤지만  액션보다는 부녀간의 정이 이야기 전체를 이끌어 가고 위트있는 코미디가 보조를 해주면서 가끔 총질과 주먹질을 하는 그런 영화다  기대보단 이하지만 그래도 무난하게 재미는 보장해준다  진부하고 예측가능한 전개가 큰 단점 ,쓰리데이즈 투 킬
워크홀릭   안당해본 사람은 모른다   그 마성적인 섹시한 매력을   하지만 같이 사는 가족은    내가 워크홀릭일 때 가족은 서서히 나에게서 멀어진다,쓰리데이즈 투 킬
영화가 유머코드를 어중띠게 삽입하면서 악당이 너무 악당같지않게 무조건 당하는걸로 나오니까 무겁게 분위기 잡으며 시작하던 영화는 가벼운 부녀간관계회복 영화로 변화되어간다    케빈코스트너가 중후한 남성의 멋을 다시한번 발휘하며 제대로된 영화로 복귀할것을 기대한다,쓰리데이즈 투 킬
이건뭐 초반에 액션좋더니 중반가니깐 코미디 영화인지 장난치는건지 갈피를 잡을수없다 도대체 어디다가 촛점을 맟추어야하뉘                        ,쓰리데이즈 투 킬
김빠진 콜라를 마시는 기분  올해 개봉작 중 최악의 영화,쓰리데이즈 투 킬
장르가 머지     ,쓰리데이즈 투 킬
액션 휴먼 코믹이 짬뽕이지만 무지 오락적으로 재밌긴하다   케빈코스트너는 나이도많을텐데 왜저리 멋지지     ,쓰리데이즈 투 킬
코메디도 아니고 그렇다고 액션도 아니고  영화 스토리 진행도 전혀 개연성이 없음  마지막쯤에 카체이싱 장면에서 주인공이 옆길로 빠지는게 눈에 보이는데도 악당들은 주인공을 따돌렸다고 자화자찬할때   진짜 쓴웃음이 다 나오더라   눈이 리신이여   ,쓰리데이즈 투 킬
아 왜 그럭저럭 볼 만 한데   ,쓰리데이즈 투 킬
헐리웃영화 특유의 마누라 징징 딸래미 징징 진짜 짜증나는 캐릭터들  ,쓰리데이즈 투 킬
다른 분들 평대로 포스터는 스릴러의 분위기를 풍기는데  실상은 가족드라마   그냥 부담없이 한 번 관람하기에 괜찮은 정도입니다 ,쓰리데이즈 투 킬
진지한 맛은 없지만 중후한 유머 코드가 맘에 드는 영화,쓰리데이즈 투 킬
좀 많이 별로였습니다  킬링타임영화도 안되는 것 같다는  ,쓰리데이즈 투 킬
킬링타임용 요즘은 전 세계가 가정에 충실한 남자를 원하고 삶의 가장 큰 가치를 가정에 두는 듯 중간에 보디가드 패러디인가 피식했음 ,쓰리데이즈 투 킬
 광고는 액션 스릴러   실제 상영은 코믹이 가미된 드라마입니다  나름 괜찮았습니다 ,쓰리데이즈 투 킬
액션을 가미하여 가족간의 사랑을 그린 영화       앰버 허드의 존재감이 내용에 비해 너무 미미함   ,쓰리데이즈 투 킬
코메디도 액션도 하나도 잡지 못했다,쓰리데이즈 투 킬
 급영화 킬링타임용으로는굿 ,쓰리데이즈 투 킬
정말   장르가 애매한 영화인듯 합니다   딱히 재미가 없다는 생각은 안들었지만  그렇다고 재미있다는 생각도 안드는 영화   그냥 뻔한 장면에   여배우의 카리스마를 보여줄려는 장면도 식상하고   또 뜬금없이 웃음을 유발할려고 했던 장면들도  그냥 조금 오글거렸습니다   마지막엔딩도 조금 난감하구요,쓰리데이즈 투 킬
나도 그런 아빠  남편이 있었으면 했다  할아버지인데 너무 멋있는듯  액션도 짱 ,쓰리데이즈 투 킬
액션도  멜로도  가족영화도 아니고   뭔영화이지  잡탕에 짬뽕   차라리 치킨시키고    뉴스데스크 추천합니다,쓰리데이즈 투 킬
무거운 액션 영화일 줄 알았는데 뜨거운 가족애와 귀여운 악당들의 코믹 액션이 버무려진 영화네요  보면서 흡수 되는 느낌  딱 내스타일  또한 케빈코스트너의 멋진 액션 정말 숨막히더라구요   노년의 액션도 완전 멋진 케빈  ,쓰리데이즈 투 킬
이런영화좋아하는편인데 이건 지루함   ,쓰리데이즈 투 킬
지금        채널에서 케빈 코스트너의 리즈 시절 모습이 나오네요                                                      꽃할배 아직 쏴라계시네  악당들이 찌질해서 좀   액션보단 코미디에 가까운   적당히 즐길만하네요,쓰리데이즈 투 킬
화려한 액션 보단 약간의 유머와 가족의 사랑을 느끼게 하는 그냥 무난한 영화 였내요 ,쓰리데이즈 투 킬
재미 있어요 솔직히   ,쓰리데이즈 투 킬
테이큰 기대하고 봤는데 초반 잠깐의 액션빼고는 그냥 드라마 위주네요  ,쓰리데이즈 투 킬
기대를 크게 하니 실망이 매우 큼 평점 업이 너무 심하네요  처음부터 가족영화라고 알고 갔다면 이정도의 실망은 아니었을 텐데,쓰리데이즈 투 킬
액션보다는 가족간의 사랑 영화  화끈한 액션만을 원하는 분들은 실망할수도  ,쓰리데이즈 투 킬
지루하긴하다   액션영화라고 할수없는   다만 케빈코스트너 보는것으로 만족  여자는 무지 이뿌네 ,쓰리데이즈 투 킬
그냥 가족드라마다  액션은 개뿔  전체적으로 그냥 뤽베송식 가족드라마야  맥지 븅신 넌 뭐했냐  뤽베송 앞에서 힘한번 못쓴게 티난다,쓰리데이즈 투 킬
보면 후회한다  누가 보여준다면 다른영화보라  상대방은 인심쓴다고 보여주었는데 실망하면 돈은돈데로 쓰고 시간은 시간대로 쓰고 이런 애매한 상황 만들지 말기를 나중에 집에서 설 특집으로 봐라  ,쓰리데이즈 투 킬
파리판 액션물 인데    이도저도 아닌 애매한 영화    굉장히 지루하고  산만합니다  ,쓰리데이즈 투 킬
케빈코스트너의 멋진 모습을 보는것 만으로도 행복한  시간 이었습니다    ,쓰리데이즈 투 킬
보면서     후회한 영화,쓰리데이즈 투 킬
액션을 기대하고 봤으나   오히려 코믹과 드라마에 가까운 영화였습니다 ,쓰리데이즈 투 킬
케빈코스트너의 멋진 액션과 가족을 사랑하는 따뜻한 마음   그리고 케빈코스트너의 멋진 모습을 보는것 만으로도 행복한  시간 이었습니다    ,쓰리데이즈 투 킬
