reviews,titles
늘어난 상영시간만큼 흥미로운 이야기들이 있다,내부자들: 디 오리지널
안상구 역은 황정민이나 윤제문을 했어야지 후보선수는 조진웅 아니면 송강호인데 송강호는 나이가 많고 너무 하이해서 안되고 황정민이나 윤제문이 딱인데 황정민이야 코믹과 포스 둘다 보여줬고 윤제문도 고령화가족에서 코믹되고 포스 된다는거 보여줬는데 이병헌이 뭐여 진정 내부자들의 이강희 같은 넘이 이병헌인데,내부자들: 디 오리지널
관람후 드럽고 찝찝한 기분 나쁜 영화가 하나 있었는데 이제 둘이 됐네 이든레이크 이후로 이렇게 드럽고 찝찝한 기분이 남게 만드는 영화를 또 보게 될 줄이야 그리고 홍씨 본인이 살아온 길과 비슷해서 찔리드나 조또 그리고 이병헌이야 말로 권력과 돈으로 사는 인간아니던가 그런 인간이 안상구역은 미스캐스팅이여,내부자들: 디 오리지널
백윤식 이경영은 본인들의 쌕깔과 연기력에 절묘하게 매치된 배역이었고  이병헌은 과연 연기력에 대해서 이견이 나올수 없는 수준임을 확인했으나  의외로 조승우가 영화를 좀 갉아먹는듯한 느낌을 주었다  이정재 혹은 조진웅이 분했다면 매우 좋았을것으로 보여진다,내부자들: 디 오리지널
언론 대기업 정치 검찰 집중 비판했다,내부자들: 디 오리지널
우리 현실을 비꼬는 것 같았지만 재미있는 영화였음  마지막 부분이 실제 현실이 되면 얼마나 좋겠나싶지만 실제 현실은 그보다 좀 어둡지  이병헌 참 아깝다  연기는 참 잘 하는데 안 좋은 일 때문에 완전    그래도 죄는 미워하더라도 연기는 미워하지 말자  ,내부자들: 디 오리지널
진심이 느껴지지 않는다 ,내부자들: 디 오리지널
이병헌 연기는 진심 인정 ,내부자들: 디 오리지널
제 개인적으론 최고의영화 이병헌외 다들 연기짱   ,내부자들: 디 오리지널
이병헌은  믿고 보는 배우가 되었고  거기다 조승우와 백윤식이니  두말이 필요없다 캐스팅이 완전 초호화에다 반전에 반전을 거듭해서 지루하지 않고 잼있다  지금 현실과  매우 흡사하다고 할 수 있을것 같다고 하는것 같다   이니면 말고 이강희버전    ,내부자들: 디 오리지널
이병헌배우님 연기는정말 최고네요 ,내부자들: 디 오리지널
스누피편 비행기는 일본공군인가  비행기에 일본군 국기가 있네,스누피: 더 피너츠 무비
캐릭터들이 너무 귀여워요   표현도 너무 잘했고 내용도 너무 재미있어요 한편이 더 나왔으면 좋겠어요 ,스누피: 더 피너츠 무비
캐릭터들이 귀여운 거 빼곤 그다지  ,스누피: 더 피너츠 무비
완전 짱 재미있음    스토리 영상 모두 굿    ,스누피: 더 피너츠 무비
찰리 브라운과 귀여운 애견 스누피는 영원한 단짝      애니매이션 너무 잘 표현 했어요  개성있고  순수한 원작 캐릭터들이 그대로 살아있네요 재밌어요  속편도 나왔으면 좋겠어요   ,스누피: 더 피너츠 무비
내 마음의 최고 애니메이션    이야기 속에 또 이야기    붉은 백작을 뒤쫒는 스누피의 맹 활약과 마음 따뜻한 챨리 브라운의 빨간 머리 소녀 이야기까지    네가 있어 참 다행이야 ,스누피: 더 피너츠 무비
이게 머야   완전 재미있잖아     ,스누피: 더 피너츠 무비
개성 만점 캐릭터들 재미있다  ,스누피: 더 피너츠 무비
따뜻하고 또 따뜻하다 ,스누피: 더 피너츠 무비
정말 마음이 따뜻해지는 영화  원작의 매력을 한 편 안에 알차게 담아냈다 ,스누피: 더 피너츠 무비
어렸을땐 나름 재밌었는데  커서보니 튜니버스에서 해주는 만화가 더 괜찮은 정도 ,스누피: 더 피너츠 무비
따뜻하고 좋네요 ,스누피: 더 피너츠 무비
     년 전부터 사랑했고    여년 전 읽었던 책과 같은 내용    그럼에도 불구하고 정말 사랑스러운 우리 찰리브라운    ,스누피: 더 피너츠 무비
자극적인 것은 전무하고 평이하게 흘러가기 때문에 정서에는 참 좋을 듯 하지만 다소 누즈한 부분으로 어른들한테는 다소 따분할 수도   그래도 오랫만에 찰리브라운 만화를 보는 기분은 참 좋다 ,스누피: 더 피너츠 무비
 진짜 이야기 흐름이 좋아요  ,스누피: 더 피너츠 무비
스누피 무지 귀여워요 ,스누피: 더 피너츠 무비
그림 귀엽고 색감 정말예쁘고 경치표현등도 대단한데 더빙이 너무 끝까지 거슬려 이어폰끼고 봤음 요샌 아역연기자들도 잘하던데 얘들은 뭐하는애들인지 동네동생 명 빼고 교과서를읽음 이대로 상영한 배급사는 뭔생각인지 어쩐지 매표직원이 더빙인데 괜찮겠냐고 묻더라니 이런질문 처음받음 자막으로 봤다면  점은될 ,스누피: 더 피너츠 무비
행복이란 건    가 되어도 귀여운 애들을 엄마 미소로 바라보는 것 ,스누피: 더 피너츠 무비
어린 시절 흑백의 스누피와 찰리와 친구들 입체적이고 칼라를 아무리 잘 입혀도  여전히 그들은 순수하고 사랑스럽고 재밌네요 딸아이도 처음봤는데 처음부터 너무 사랑스럽다고  난리예요     다시 동심으로 돌아간듯한 행복한 시간이였어요 ,스누피: 더 피너츠 무비
어른  아이 모두 웃을 수 있는 좋은 시간이었어요  거의  분마다 한번 이상 웃었던 것 같군요  내용도 교육적이고  어릴 적 순수한 사랑에 대한 향수를 느낄 수 있었네요 ,스누피: 더 피너츠 무비
일부러 자막판 찾아서 봤네요  원작느낌 그대로 보여줘서 참 좋았습니다  ,스누피: 더 피너츠 무비
향수에 젖은 시간,스누피: 더 피너츠 무비
찰리브라운의 저 한가닥 머리카락을   로 했더니   털 같다     걍   처럼 해주지  ,스누피: 더 피너츠 무비
찰리브라운과 친구들 좋은 스토리와 추억의 그림 기분 좋아진다,스누피: 더 피너츠 무비
언제적애니인데  아직까지 ,스누피: 더 피너츠 무비
극장에서 스누피  찰리브라운을 볼 수 있다니   어릴때 보던 만화를 나이가 들어서 보면 실망하기 마련인데   이번 극장판은 그때의 감성을 다시 느낄 수 있어서 좋았다   ,스누피: 더 피너츠 무비
피너츠의매력에 한국어린이더빙은 에러였습니다 배급사돈문제였나요   귀엽고좋은데 좀졸리긴했어요 피너츠는 순수하면서도 중학생이후부터가 더재밌는 만화라고생각하는데 애들이많긴하더군요  작고하신찰스슐츠님과 독스토예프스키를좋아하는자존감강한스누피가 생각나네요,스누피: 더 피너츠 무비
찰리브라운이야기보다 스누피이야기가 더재밌네요 찰리브라운은 교훈적인 이야기   ,스누피: 더 피너츠 무비
추억의 스누피 다시만나 좋아,스누피: 더 피너츠 무비
 ,스누피: 더 피너츠 무비
오랫만에 본 스누피 조으다  ,스누피: 더 피너츠 무비
 살 딸과 보았는데 딸한테도 저한테도 재미없는  좀     ,스누피: 더 피너츠 무비
그렇게 재미가 있지 않았지만 그래도 스누피 다웠네요 ,스누피: 더 피너츠 무비
짱잼있어요 ,스누피: 더 피너츠 무비
정말 최하의 영화 집에서 만화보는것이 나음,스누피: 더 피너츠 무비
명성이 아깝지 않은 영화  재기넘치면서도 귀여움으로 무장되어있다  다만 동일한 포맷이 반복되서 다소 졸립기도 하다  스누피와 찰리브라운이 반가운 영화,스누피: 더 피너츠 무비
찰리 브라운의  연 이  인연 을 만들었을때  엉뚱 천재 강아지와 까까머리 소년의 성장일기     원작의    애니화는 일종의 모험인데 성공적이라고 봅니다  다만  컷의 단편을 장편화하며 보여지는 스토리의 늘어짐이 아쉬운게 흠 ,스누피: 더 피너츠 무비
정말 귀요미 이걸 극장에서 볼수있다니   ,스누피: 더 피너츠 무비
아침부터 무너가 훈훈      역시 스누피   ,스누피: 더 피너츠 무비
정말 재밌음 뭔가 좋아하던 만화를    애니메이션으로 보니까 더 좋았음   스누피 사랑스러움  ,스누피: 더 피너츠 무비
사랑스러운 스누피   ,스누피: 더 피너츠 무비
완전 기대됨다     평소에 애니매이션 완전좋아하는데  언능    가서 보고싶슴다          ,스누피: 더 피너츠 무비
느므 보고 싶당 ,스누피: 더 피너츠 무비
어제 온가족 총출동해서 영화 봤는데 아이들도 너무 좋아하고 저도 옛날에 재밌게 봤던 애니메이션이라 어린 시절 추억도 생각나고 좋은 시간 보냈네요   ,스누피: 더 피너츠 무비
옛추억이 새록새록 우리 스누피 많이 컸겠네  ,스누피: 더 피너츠 무비
시사회에서 할머니 할아버지 모시고 같이 봤어요  할매 할배가 너무 좋아해요 ,스누피: 더 피너츠 무비
아이들과 함께본 스누피 정말 재밌어요 옛 추억에 가슴이 뭉클하네요,스누피: 더 피너츠 무비
시사회에  아이들과 함께 봤어요 아이들이 너무 좋아해요,스누피: 더 피너츠 무비
스누피 아이와 부모가 함께 즐기기 좋은 영화  어른들은 옛날만화의 향수를  아이에게는 새로운 캐릭터와 용기를주는 내용  강추입니다  아이와 즐겁게 웃으면서 봤어요,스누피: 더 피너츠 무비
이번 겨울 최고의 선물 스누피였어요      살 아이 스누피가 나올때마다 귀여워  를 연발했답니다 아이들에게 포기할줄 모르는 도전정신과 자신감을 심어주는 영화였어요  ,스누피: 더 피너츠 무비
시사회봤어요   너무재미있었네요   살 딸은 스누피가 나올때마다 신나게 웃고   살 아들도 멍멍이랑 비행기나온다고 좋아했어요 전 어릴때 추억이 생각나며 좋은시간이였어요  ,스누피: 더 피너츠 무비
어른이 되어서 보니 더 감동주는 만화 스누피  아이들과도 함께 즐길수 있어 기쁩니다   ,스누피: 더 피너츠 무비
이건 무조건 봐야될듯   ,스누피: 더 피너츠 무비
다 커서봄   감동 반감   크리스마스 이브엔  연인과   그뒤  토렌트를 기다리쇼   ,스누피: 더 피너츠 무비
으앙 스누피 여전히 웃음이 나오게 하는 찰리브라운과 스누피 이번 성탄절에 꼭봐야할 영화입니다  오빠가 보던 만화책을 우연히 보고 빠져든 이야기 전개 여전히 좋습니다 ,스누피: 더 피너츠 무비
와      얼마나 기다렸는데          ,스누피: 더 피너츠 무비
기대됨요,스누피: 더 피너츠 무비
완전 설레여요    ,스누피: 더 피너츠 무비
기대됩니다  스누피 최고 ,스누피: 더 피너츠 무비
정말  좋아했는데 반갑네요 빨리  개봉  했으면  좋겠네요   ,스누피: 더 피너츠 무비
책 읽는게 더 재밌었을 듯,맥베스
 맥베스께 경배하라  왕이 되실 분이다   예언이 부른 욕망  탐욕으로 물든 비극 비극의 시작이 되는 예언을 따르는 맥베스에 관한 영화 ,맥베스
자장가로 쓰기 딱 좋아,맥베스
예술영화라고 할까 일반 영화는 아니지만 그런데로 흡입력이 있다 ,맥베스
충심에서 야심으로 달려가는 비극,맥베스
화면은 칙칙하기 짝이 없어서  몰입이 안되고 쓸데없이 말을 비비꼬아서 씨부려대니 원    책으로 봐애 백미지 이런 쓱쓱 흘러가는 영상으로 그런 대화체를 소화한다는게 말이 안되는 지랄같은 영화    ,맥베스
재미는 없다  책으로 읽어야 하는데 귀찮은 사람한테는 대체용으로 적당할 듯   ,맥베스
 대 비극  셰익스피어 연극을 본 느낌이다 깊이가 다른 대사들 언어란 어떻게 사용하느냐에 따라 참으로 다르다  그리고 권력을 향한 인간의 욕망 그 욕망을 부추키는 여자  선했던 인간도 한번 악을 저지르면 그 악이 족쇄가 되어 더 많은 악을 저지르게된다 왕이되면 행복할 줄 알았나  왕이되면 편안할 줄 알았나  인생이란 무엇인가 생각하게 된다   그리고 패스벤더의 미친 연기력  미션임파서블 로그네이션 숀 해리스와의 마지막 승부  인상적이다,맥베스
  악마는 사소한 진실로 현혹하고 중대한 순간에 배반한다   셰익스피어의  대 비극 멕베스의 교훈이다 ,맥베스
각색의 중요성과 필요성,맥베스
글을 이처럼 소화할 수 있었을까   내가  생각하면서  읽어들인 모습이 이와 같았을까    영화를 보는내내 다시금  책에 손을 가게 하는 영화였다   ,맥베스
     ,맥베스
시종일관 암울 하면서도 배우들의 심리연기가 뛰어난 작품 이엇내요 역시나 대사들이 어렵내요,맥베스
아우   어둡고 칙칙해  ,맥베스
막바지로 갈수록 허무해지는 운명을 어떻게 풀어낼까 하던 호기심을 예상만큼 잘풀어냈다,맥베스
나하고는 안맞는 영화   지루하기 짝이없네   ,맥베스
점쟁이 무당말 듣다가 패가망신한다,맥베스
칙칙하고 음울한 분위기의 브리튼 섬의 묘사가 너무나 사실적이다  절제된 대사와 장중한 음악은 더욱더 이 비극의 판타지를 몽환적으로 이끈다  멕베스에게 욕망을 부추키고 순간의 부귀끝에 파멸로 이끈 것은 누구였을까  운명이라 이름붙여진 신의 장난은 이 삶이 얼마나 덧없고 찰나적인지를 다시금 되새기게한다 ,맥베스
맥베스를 읽어보지 못했으나 영화가 매우 훌륭한 느낌   ,맥베스
권력을 향한 눈먼 욕망은 붉게 타오르다 재가 될 뿐 ,맥베스
서사시 같은 영화  연기도 잘하고  볼만함 ,맥베스
잘 만들어진이야기가 지루하게 전개되는군,맥베스
세익스피어는 단순히 바지사장이엇다는 역사적 진실,맥베스
실제 역사에 등장하는 스코틀랜드 왕인 멕베스와 희곡 맥베스는 차이가 있죠  ,맥베스
이거 보고 우리나라 영화관 문제있다는 것을 느낌  아니 어캐 이런 진짜 개꿀인 영화 상영관수 안늘리고 핵노잼 영화는 진짜 많고 맥배스 이동진하고 박평식이 둘다  점줬는데  그만큼 볼 가치가 있음,맥베스
안개와 연기의 미장센이 엔간한 서사보다도 더욱 강력 ,맥베스
스코틀랜드 왕을 시해하고 스스로 왕이된 맥베스  죽은 왕의 아들인 세자에게 결국 죽임을 당하는   별거 아닌 내용을 언어유희로 장난친 섹스피어   ,맥베스
분명 한글자막이 있는데 자막을 해석하면서 봐야하는 영화,맥베스
일욜 아침부터 영어책 읽는 줄      ,맥베스
셰익스피어의 명작인 맥베스가 다시 돌아왔네요   ,맥베스
허무를 보여주기 위한 시간  지루했지만 마지막에 눈이 번쩍 뜨이더라,맥베스
분명히 영화인데 대사는 연극 대사    물과 기름처럼 어울리지 못하고 겉도는 느낌   너무 원작을 살리려다가 작품도 흥행도 다 놓친 영화    중간에 나도 모르게 잠이 들어버렸다       ,맥베스
더없이 황량하고 무거움  등장인물 중 누구도 웃는 표정 하나 없음  미장센 훌륭하고 음악과 연기도 잘 어우러져 있음  극 초반이 대단히 강렬해서 중후반이 상대적으로 늘어진다는 생각은 들기도 하지만 개인적으로는 이런 음울함을 기다렸다 ,맥베스
고전이 읽기 힘든 여러 이유가 있지만     이 영화는 모두를 갖고 있다  그렇다고 해서 원작을 정말 잘 살렸다는 느낌이 오지도 않는다  시간과 돈이 아깝다  ,맥베스
좋다  근데 너무 원작스러워서 힘들다  마치 읽기 어려운 책을 마주하는 느낌이 들 정도로   ,맥베스
연극적인 느낌의 영화라고 할까요  영상도 참 좋았습니다  ,맥베스
넘 좋았음  대사 연기 배경 음악 스토리 뭐하나 나무랄데가없음  ,맥베스
지루함  예술 재미  포스터 잘 만들어졌고  배우도 좋음  대체로 정적이고  배경음악이 비장한 분위기를 연출함  이 영화에 비하면 슬로우 웨스트는 신명나고 발랄한 영화네  ,맥베스
맥베스를 보다보니 야망이 뭔지 탐욕이 뭔지 불꽃처럼 앞만 보고 달려드는 하루살이같단 생각이 들었다 세익스피어의 문장을 그대로 옮겨놓은듯한 대사들이 더욱 처량하게 느껴지게 했다,맥베스
이렇게 만들기도 어려울 것 같다  대사따로 영화 따로    스코틀랜드의 하이랜드와 호수 그리고 성이 아깝다  ,맥베스
고매하신 분들 눈에는 수작인지 모르겠으나 난 양심을 속일 수 없다  어렵고 지루하고 졸리고 재미없고 분한 마음까지 든다  원어민에게나 통할 운문식 대사에 감동받을 리 없고 자꾸 되뇌이는 셰익스피어식 표현은 오늘날 답답했다  이게 연극이었다면 용서가 되겠으나 영화로 만들었다길래 뭐가 다를 줄 알았다  ,맥베스
지루하다  어둡다      년말 세익스피어를 선택하는건 이젠 용기가 필요하다  오  맥베스 사치스런거짓죽음에서깨어서 찬란한진짜죽음을 보라,맥베스
성경 속의 시편을 생각 나게 하는 대사와 풍광이 압권   인간의 탐욕과 욕망은 찰나의 순간임을   행복이란 무엇일까요  찰나 속에서 무엇을 지향 하고 바라보아야 하나요 ,맥베스
오늘 보고 왔는데  세익스피어의 빛나는 언어로 대사하는 배우들은 인상깊었으나 마리옹 꼬띠아르 제하고는 잘 모르는 배우들이라  남자 배우들이 주연이고 조연이고 헤어스탈이나 수염까지 너무 다들 비슷해서 헷갈렸음 ,맥베스
두번봤는데 또 보고싶음      볼수록 강렬하다   강추,맥베스
장엄하고 장엄하다,맥베스
영상만 좋았다   그시간에 잠이나 잘껄   졸면서 번 최악의 영화,맥베스
마이클 패스벤더를 비롯해 배우들 모두 훌륭한 연기  영상도 장엄하고 아름답고    하지만 연극을 보듯 셰익스피어 희곡 대사들이 흘러나오니 너무 지루했다  그냥 재미보다 연극을 본다고 생각하면 영상도 좋고 감상하기 덜 힘들 듯 ,맥베스
배우들의 연기는 정말 좋다  셰익스피어를 영화로 만나기를 원하신다면 배경도 멋있음,맥베스
영화로 세익스피어를 만나기를 원했건만 신나게 졸다 나왔다 ,맥베스
피가 피를 부르는 권력은 비극의 원천임을 다시금 확인시켜 주었고 영화 대사를 통해서  언어의 마술사 인 세익스피어의 진가를 확인하게 되었음 ,맥베스
본인이 셰익스피어 문학과 연극을 좋아한다면 보고 그렇지 않으면 비추   몇분 되지도 않는 전쟁씬에 사람도 몇명 나오지도 않고 연극보는 것처럼 전체적으로도 단역포함해도 등장인물 적음 스케일 큰 시대극을 기대했다면 오산 심오한 독백과 시적인 대사 위주로 흘러가는 영화,맥베스
영화로 보는 연극  왕좌에 대한 탐욕이 불러온 비극 ,맥베스
강렬한 영상  묵직한 연출  시처럼 아름다운 대사와 함께 스크린을 압도하는 마이클 패스벤더의 빛나는 연기  원작을 읽지 않고도 셰익스피어  대 비극의 한 축을 이해할 수 있을 정도라는 칭찬이면 이 영화에 대한 헌사가 될 수 있을까 ,맥베스
맥베스  는 약국에 무당이라도 붙혀놔 문을 안달아달아 뒤에앉아 앞에 약맞아 애 를 앉현호도  버티면 그때 약국문이열려 뒤따라 차가나와 자릴 치울때 까지 붙지만  화면만 나오면 지나가  그걸 모르던데 떠들어대   그런영화,맥베스
레미제라블이후에 모처럼 작품을 본듯한 영화여서 넘 좋았다 돈이 안아까울정도로  ,맥베스
영화 맥베스는 연극무대 보다 좀 아쉽다  대사와 내러티브는 눈에 익지만 낯설은 설정과 영상은 몰입을 감소시킨다 ,맥베스
스코트랜드의 왕 멕베스     우울하고 음침한 풍광과 분위기가 영화 전반에 깔린다  이런 느낌과 비주얼을  체험할 수 있다는 것이 연극과 다른 점    희곡을 접해보지 않고 가면 지루할수 있는 영화가 될 수 있겠다   아름다운 회색빛 영상으로 시작해 핏빛 영상으로 끝나는 영화  ,맥베스
세익스피어극  명배우자 감독 로렌스 올리비에가 다른 작품들은 남겼지만 평생 숙제로 삼다 가버린 맥베스  나 까지 아쉬움 속에 베르디의 동명 오페라로 대신 만족하여야 했다  패스벤더와 꼬띠아르 연기는 믿었지만 과연 영화가 어떨까 가슴 두근거렸는데 예상을 뛰어 넘는 수작  원작 극본 에 충실하면서도 발칙하다 ,맥베스
묵직한 비극  묵직한 쓸쓸함  묵직한 설레임 제대로 된 영화를 만났다  ,맥베스
세 주인공의 내면의 변화에 초점을 맞춰서 보면 볼만하다,맥베스
권력이 운명이란 언어를 믿은 욕망의 파멸 서사  앞으로도 다른 맥베스는 만들어 지겠지만 패스벤더를 능가할 맥베스는 나오기 힘들 듯,맥베스
느려서 전체를 볼 수 있는 아름다움,맥베스
측은한 악인 캐릭터의 원조  스코틀랜드의 풍경이 멋지지만 쓸쓸하다  ,맥베스
원작에 충실하길 바라는 신화나 성경 영화는 너무 재해석을 해버리더니  참신한 재해석이 필요한 고전은 대사까지 충실하게 재현한다  덕분에 원작을 고스란히 느낄 수 있었지만  제작비가 적은 것인지 전투장면은 부실해 스케일이 작아 보이고  익숙하지 않은 고어투 대사는 신선하면서도 지루했다 ,맥베스
이건 명불허전이구만,맥베스
기대만땅,맥베스
겨울에 보는 따듯한 드라마,러브 액츄얼리
크리스마스엔 생각나는 영화    다시보니 캐스팅 쩔었네,러브 액츄얼리
폰 쓰는 시간만큼 돈버는 앱  캐시아워   캐시아워 주소                                      하루     원은 기본     폰 쓰는 시간 만큼 캐시 적립    앱 홍보만 해도 월   만원 가능   캐시는 출금신청 기프티콘 구매 가능           천원권을    캐시로 뽑는 이벤트 하는중 ,러브 액츄얼리
기승전결이 없어서 중반부이상까진 따분하다  감정을 숨기지않는 크리스마스 를 그린 영화,러브 액츄얼리
별로다 ,러브 액츄얼리
따뜻하다,러브 액츄얼리
메리크리스마스,러브 액츄얼리
여기서 나쁜넘은 스네이프하나네,러브 액츄얼리
행복해지는 영화  ,러브 액츄얼리
영대사 명장면이 넘쳐나는 영화,러브 액츄얼리
지금보니 출연진 빵빵하네,러브 액츄얼리
스네이프 교수는 분명 바람난건데      누군가에게는 상처인 크리스마스를 러브 액츄얼리라고 하다니       그런건 좀 빼던가   ,러브 액츄얼리
그냥   ,러브 액츄얼리
로마의 휴일 이후 최고의 로코,러브 액츄얼리
크리스마스에 와 짜증나   크리스마스니까   와우 항상 제대로못봤는데  맙소사  뭐야 이건    맞다 바람핀 남자  딱 걸려  맙소사 하네   어이없네 헐 괜히 봤다    노트북  생각 많이 했나 다보고 기분 더럽다,러브 액츄얼리
재개봉해서 봤는데  역시 명불허전입니다  각 캐릭터가 다 개성있구요,러브 액츄얼리
다양한 사랑들,러브 액츄얼리
절대 여자를 위한 영화는 아니예요    이 영화중 여자 캐릭터가 주체성이 있는 사람 한명도 없어요  여성성적대상화  남성의 시선으로 바라보는 느낌이 너무 강해서 불편했어요  옛날 영화라 그럴수 밖에 없나보지만     감동은 아주 조금   근데 여자로서 이 영화는 로맨틱하지 않아요    ,러브 액츄얼리
유명하대서 봤더니 본게 아깝다   어린시절 추억으로 봄  ,러브 액츄얼리
또 곧 있으면 여름 그리고 지나면    크리스마스 ,러브 액츄얼리
다양한 사랑을 보고 있으면 가슴이 저절로 따듯해지는 기분 좋은 영화   년에 한번 이상은 다시 보는 영화,러브 액츄얼리
사랑은 변하지 않는다,러브 액츄얼리
가슴 따뜻해지죠,러브 액츄얼리
어린 시절  선물 받으면 기분이 매우 좋았던  종합선물세트 상자를 열어보는 느낌  모든 이야기가 사랑스럽지만  그 중에 더 취향저격하는 에피소드가 있다  볼 때마다 다른 느낌을 주는 영화 ,러브 액츄얼리
해바라기 같은 영화 안본사람은 있어도 한번만 본 사람은 없는 그런 영화 ,러브 액츄얼리
크리스마스마다 본 러브액츄얼리가 도대체 몇번인지      ,러브 액츄얼리
도대체 몇번을 보는 건지   ,러브 액츄얼리
볼때마다 넘 재밌음   ,러브 액츄얼리
   짜리 영화는 확실히 아닌데    점정도 ,러브 액츄얼리
크리스마스는 사랑의 계절,러브 액츄얼리
한번도 영화를 끝까지 본적이 없다  매번 자 ,러브 액츄얼리
어이없음,러브 액츄얼리
이게 크리스마스 영화지,러브 액츄얼리
참 유쾌한 영화였다,러브 액츄얼리
매년 찾아보는듯  정말 잘 만든 영화 ,러브 액츄얼리
오랜만에 웃으며 눈물 흘린 영화,러브 액츄얼리
내감성을  모두  가져가버린 두시간짜리 인생작,러브 액츄얼리
       ,러브 액츄얼리
다시봐도 감동과 사랑 ,러브 액츄얼리
그냥 킬링타임 용 ,러브 액츄얼리
  년 넘게 크리스마스면 보게 되는   ,러브 액츄얼리
가슴 한아름 사랑보따리를 안겨주는 선물같은  크리스마스를 위해 태어난 최고의 사랑 영화  명작엔 별다른 수식어가 붙지 않아도 언제나 반짝반짝 빛이 난다 ,러브 액츄얼리
출연진 화려하다,러브 액츄얼리
교과서적인 가족영화,러브 액츄얼리
여러 캐릭터와 이들간에 일어나는 관계들을 잘 묘사했고  이들을 하나로 모아 연계시키는 것 또한 훌륭했음  스케치북 씬은 영화사에 길이 남을 명장면이었고  군더더기없이 훌륭한 로맨틱 영화임  ,러브 액츄얼리
여자의  여자를 위한  여자에 의한 영화  애들 동화인 신데렐라 이야기보다 더 심하다 ,러브 액츄얼리
평범한 사람들에게 일어나는 사랑 이야기를 솔직하게 풀어냈다   ,러브 액츄얼리
오늘 처음 보았는데     아주 재미있었음     ,러브 액츄얼리
진짜진짜 사랑스러운 크리스마스 영화   ,러브 액츄얼리
크리스마스니까    ,러브 액츄얼리
명작 ,러브 액츄얼리
내용이 현실과는 많이 동떨어진다  재규어는 역시 옛날 디자인이 갑이다 ,러브 액츄얼리
크리스마스니까 용서되는  말도 안되는 낭만 ,러브 액츄얼리
설렘 가득  겨울이면 다시 보고싶어지는 영화 ,러브 액츄얼리
                 ,러브 액츄얼리
크리스마스만 되면 생각나는 영화,러브 액츄얼리
 ,러브 액츄얼리
생략,보루토 - 나루토 더 무비
 ,보루토 - 나루토 더 무비
재밋음 그냥,보루토 - 나루토 더 무비
나루토와 사스케의 멋진 콤비액션이 멋지네요  ,보루토 - 나루토 더 무비
얼마전까진 꼬맹이들이었는데 언제 이렇게 컸나   ,보루토 - 나루토 더 무비
짧아서 아쉽지만 이것저것 많이 담고 얘기하려는게 보여서 재미있었다  ,보루토 - 나루토 더 무비
이 얼마나 유치한    이 얼마나 조잡한    이 얼마나 지루한   ,보루토 - 나루토 더 무비
진짜 멋있다 보루토  나도 보루토가 되고싶다   강근원 ,보루토 - 나루토 더 무비
대작에 걸맞는 마무리 ,보루토 - 나루토 더 무비
이제 우즈마키 나루토의 시대는 끝이 났군     만화책으로 계속 봐야징 켁  보루토 가  가지 다가지게 된다면   최고의 나루토 역사상 육도선인 을 넘어선 먼치킨 이될지도   ,보루토 - 나루토 더 무비
왜 나루토 성우를 바꿨냐     ,보루토 - 나루토 더 무비
더빙판 너무 이상한다  나루토성우 이선주 성우님 짱있대    ,보루토 - 나루토 더 무비
아 나루토 극장판 전부 다 봤는데 이거만 못봣음  ,보루토 - 나루토 더 무비
비주얼은 보루토가 나은듯,보루토 - 나루토 더 무비
여전히 멋있는 사스케     사쿠라 결국 해냈군    ,보루토 - 나루토 더 무비
굿,보루토 - 나루토 더 무비
  살이 넘어서 중딩들과 앉아서 보다가 몰래 눈물이 나오게 만들다니     년의 팬질동안 뒤에 와서는 아쉬움이 많았지만 이번 극장판은 너무나 만족스럽다 유치하지만  이것이 팬이라는 힘인건지  정말 울컥하게 만드는 장면이 많았는대 후반부의 액션또한 엄청난 스케일을 보여준다 마지막에의 쿠키 영상에서는 그분의 등장또한 팬들을 위한 써비스까지 완벽한극장판,보루토 - 나루토 더 무비
나루토 팬이라면 나루토 어린시절을 회상할수 있는 재미난 작품인것 같네요  더빙판도 잘나온것 같네요  미래의 나루토 사스케 가족들 나뭇잎마을과 다른 마을의 친구들의 아이들이 주인공이 되는 작품이라고 볼수 있겠네요  ,보루토 - 나루토 더 무비
더빙판       진짜 뭐냐  ,보루토 - 나루토 더 무비
아 보루토 정말 완전 재미있게 감동받고 도전받으면서 봤습니다  나루토 극장판중에 제일 재미있었습니다  너무너무추천입니다   ,보루토 - 나루토 더 무비
보루토가 활발한 기대를 ,보루토 - 나루토 더 무비
정말 재미있게 봤습니다  재미있어요 나루투 좋아하신다면 후회 없을듯합니다   정말 재미있어요 ,보루토 - 나루토 더 무비
쉽게 말해 여태까지의 모든 극장판을 그린 작화팀이 진짜 밤새서 한달동안 만든거 같았음  짱짱 꼭보세영  ,보루토 - 나루토 더 무비
나루토도 아빠로서 더 성장했고 보루토도 나선환을 쓸만큼 대단한 것 같고 마지막장면에 나루토와 함께 만든 나선환을 날려 그 나쁜놈을 없앨정도면 더 대단한것같고 눈물없이는 볼수 없는 영화라서 좋습니다   마지막 미츠키가 자기 부모가 오로치마루라고 했을때 극장에 있던 사람들이 응 엉 거림 왜그런지는 알거에영  ,보루토 - 나루토 더 무비
언제부턴지 정말 지루해진 나루토 원피스처럼 원래 기획의도로 갔으면 명작반렬에 올랐겠지만 너무 난잡한 후반 스토리,보루토 - 나루토 더 무비
장난하냐,보루토 - 나루토 더 무비
